Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
3169,7602,4,2017-04-20,2017-05-06
3169,7605,4,2017-04-20,2017-05-06
3169,7606,4,2017-04-20,2017-05-06
3169,7618,5,2017-04-20,2017-08-08
3169,7629,4,2017-04-20,2017-05-06
3169,7645,4,2017-04-20,2017-05-06
3169,7662,4,2017-04-20,2017-05-06
3169,7685,4,2017-04-20,2017-05-06
3169,7832,4,2017-04-22,2017-07-12
3169,8132,7,2017-04-20,2017-08-08
3169,8158,4,2017-04-20,2017-05-06
3169,8190,5,2017-04-20,2017-08-08
3169,8289,5,2017-04-22,2017-09-19
3169,10564,4,2017-07-21,2017-09-19
3171,3173,6,2017-01-11,2017-02-18
3171,3184,5,2017-01-11,2017-02-18
3171,3442,6,2017-04-11,2017-06-22
3171,3472,4,2017-04-11,2017-04-20
3171,4125,6,2017-02-12,2017-04-20
3171,4278,4,2017-04-11,2017-04-20
3171,4280,6,2017-04-11,2017-06-22
3171,4896,4,2017-04-11,2017-04-20
3171,4919,4,2017-04-11,2017-04-20
3171,5015,4,2017-04-11,2017-04-20
3171,5073,4,2017-04-11,2017-04-20
3171,5074,4,2017-04-11,2017-04-20
3171,5303,5,2017-02-18,2017-04-20
3171,6911,4,2017-04-13,2017-06-04
3171,6921,5,2017-04-13,2017-06-22
3171,7433,4,2017-04-13,2017-11-20
3172,3174,4,2017-01-11,2017-01-29
3172,3182,4,2017-01-11,2017-01-29
3172,3188,4,2017-01-11,2017-01-29
3172,3193,4,2017-01-11,2017-01-29
3172,3195,4,2017-01-11,2017-01-29
3172,3198,4,2017-01-11,2017-01-29
3172,3405,8,2017-01-23,2017-06-08
3172,3409,4,2017-05-05,2017-07-21
3172,3411,4,2017-01-23,2017-02-23
3172,3439,4,2017-01-23,2017-02-23
3172,3446,4,2017-01-23,2017-02-23
3172,3447,4,2017-01-23,2017-02-23
3172,3451,4,2017-01-23,2017-02-23
3172,3479,4,2017-01-23,2017-02-23
3172,4384,4,2017-05-05,2017-05-20
3172,4404,6,2017-05-14,2017-06-28
3172,4490,4,2017-05-14,2017-06-08
3172,4862,4,2017-05-05,2017-05-20
3172,4897,4,2017-05-05,2017-06-10
3172,5592,4,2017-05-05,2017-05-20
3172,5867,7,2017-05-05,2017-06-10
3172,6752,4,2017-05-05,2017-05-20
3172,7379,4,2017-05-05,2017-06-10
3172,7508,4,2017-05-05,2017-05-20
3172,7636,5,2017-05-20,2017-06-28
3172,8017,5,2017-05-05,2017-06-28
3172,8024,4,2017-05-30,2017-06-28
3172,8270,4,2017-05-05,2017-05-20
3172,8350,4,2017-05-05,2017-05-20
3172,8590,4,2017-05-14,2017-06-08
3172,8837,4,2017-05-05,2017-05-20
3172,9245,4,2017-05-14,2017-06-08
3172,9333,4,2017-05-30,2017-06-28
3172,9388,4,2017-05-30,2017-06-28
3172,9537,4,2017-05-30,2017-06-28
3172,9769,4,2017-05-20,2017-06-10
3172,9791,5,2017-05-20,2017-06-28
3172,9977,4,2017-05-30,2017-06-28
3172,9995,4,2017-05-30,2017-06-28
3173,3180,4,2017-01-11,2017-09-10
3173,3184,5,2017-01-11,2017-02-18
3173,3186,4,2017-01-11,2017-08-26
3173,3197,4,2017-01-11,2017-09-01
3173,3292,4,2017-03-22,2017-10-23
3173,3436,6,2017-04-21,2017-08-21
3173,4112,4,2017-10-16,2017-11-16
3173,4199,4,2017-04-08,2017-04-24
3173,4209,5,2017-02-24,2017-04-14
3173,4365,4,2017-10-23,2017-11-19
3173,4404,5,2017-03-28,2017-04-24
3173,4435,5,2017-04-08,2017-04-29
3173,4440,4,2017-03-28,2017-04-21
3173,4441,7,2017-02-12,2017-04-14
3173,4473,5,2017-04-08,2017-09-26
3173,4556,4,2017-02-18,2017-03-28
3173,4613,4,2017-04-21,2017-09-01
3173,4716,4,2017-04-08,2017-04-24
3173,4761,5,2017-04-08,2017-10-23
3173,4772,4,2017-10-16,2017-11-16
3173,4791,4,2017-04-08,2017-11-19
3173,4811,4,2017-08-21,2017-09-10
3173,4852,4,2017-08-21,2017-09-10
3173,5100,5,2017-02-24,2017-04-14
3173,5358,4,2017-02-18,2017-03-28
3173,5538,4,2017-08-21,2017-10-16
3173,5802,4,2017-10-23,2017-11-19
3173,5841,5,2017-03-22,2017-04-21
3173,5866,4,2017-03-22,2017-04-14
3173,5944,4,2017-04-08,2017-04-24
3173,6166,4,2017-09-01,2017-10-16
3173,6740,4,2017-04-14,2017-04-29
3173,7603,4,2017-04-08,2017-04-24
3173,7616,4,2017-04-08,2017-04-24
3173,7671,4,2017-04-08,2017-04-24
3173,7692,5,2017-03-28,2017-08-26
3173,8552,4,2017-06-20,2017-09-01
3173,9985,4,2017-08-21,2017-10-23
3173,10033,4,2017-08-21,2017-09-10
3173,11613,5,2017-10-16,2017-11-19
3173,12088,4,2017-10-16,2017-11-16
3173,12940,4,2017-10-16,2017-11-16
3174,3182,4,2017-01-11,2017-01-29
3174,3188,4,2017-01-11,2017-01-29
3174,3193,4,2017-01-11,2017-01-29
3174,3195,4,2017-01-11,2017-01-29
3174,3198,4,2017-01-11,2017-01-29
3174,3415,4,2017-03-03,2017-09-19
3174,3463,4,2017-01-23,2017-03-04
3174,3476,5,2017-01-23,2017-03-24
3174,3493,5,2017-01-23,2017-03-24
3174,9291,4,2017-09-19,2017-12-20
3175,3186,4,2017-01-11,2017-04-08
3175,3191,4,2017-01-11,2017-04-08
3175,3657,4,2017-10-30,2017-11-28
3175,4822,6,2017-11-14,2017-12-29
3175,5848,4,2017-10-30,2017-12-15
3175,5863,4,2017-10-30,2017-11-28
3175,7609,4,2017-11-28,2017-12-29
3175,7643,4,2017-10-30,2017-11-28
3175,8948,5,2017-05-02,2017-12-05
3175,8960,7,2017-05-02,2017-12-05
3175,8988,4,2017-11-14,2017-12-05
3175,10384,4,2017-11-14,2017-12-05
3175,11123,4,2017-11-14,2017-12-05
3176,4611,4,2017-06-17,2017-08-11
3176,6529,5,2017-05-19,2017-08-11
3176,7126,4,2017-05-19,2017-08-07
3177,3183,5,2017-01-11,2017-02-19
3177,3301,4,2017-02-06,2017-11-17
3177,3367,4,2017-02-06,2017-05-12
3177,3477,5,2017-05-01,2017-05-29
3177,4395,4,2017-05-01,2017-05-19
3177,4627,7,2017-04-07,2017-05-29
3177,4700,4,2017-05-01,2017-05-19
3177,4983,4,2017-05-01,2017-05-19
3177,5490,5,2017-05-01,2017-05-29
3177,5505,6,2017-05-17,2017-08-11
3177,5566,6,2017-05-17,2017-08-11
3177,5590,6,2017-04-14,2017-05-29
3177,5596,5,2017-04-14,2017-05-19
3177,5668,5,2017-04-14,2017-05-19
3177,5766,5,2017-05-01,2017-05-29
3177,5787,4,2017-05-01,2017-05-19
3177,5795,4,2017-05-01,2017-05-19
3177,5819,5,2017-04-14,2017-05-19
3177,5911,5,2017-05-01,2017-05-29
3177,5989,5,2017-05-01,2017-05-29
3177,6020,5,2017-05-01,2017-05-29
3177,6052,4,2017-05-01,2017-05-19
3177,6100,5,2017-05-01,2017-08-06
3177,6242,5,2017-04-14,2017-05-19
3177,6294,6,2017-04-14,2017-05-29
3177,6418,5,2017-05-01,2017-05-29
3177,6447,5,2017-05-01,2017-05-29
3177,6763,4,2017-07-24,2017-11-14
3177,6773,6,2017-04-14,2017-05-29
3177,6810,4,2017-05-01,2017-05-19
3177,6876,5,2017-05-01,2017-05-29
3177,7346,4,2017-05-29,2017-08-11
3177,7544,4,2017-04-14,2017-11-17
3177,7868,4,2017-05-17,2017-11-09
3177,8007,4,2017-05-01,2017-05-19
3177,8037,5,2017-05-01,2017-05-29
3177,8068,5,2017-05-01,2017-05-29
3177,8073,4,2017-05-01,2017-05-19
3177,8089,4,2017-05-01,2017-05-19
3177,8093,5,2017-05-01,2017-05-29
3177,8209,4,2017-05-17,2017-07-24
3177,8402,6,2017-04-14,2017-05-29
3177,8403,6,2017-04-14,2017-05-29
3177,8411,6,2017-04-14,2017-05-29
3177,8461,5,2017-04-14,2017-05-19
3177,8485,6,2017-04-14,2017-05-29
3178,3180,4,2017-01-11,2017-01-21
3178,3186,4,2017-01-11,2017-01-21
3178,3192,4,2017-01-11,2017-01-21
3178,3820,4,2017-08-10,2017-09-08
3178,3956,4,2017-08-23,2017-09-08
3178,4876,4,2017-08-06,2017-08-23
3178,5043,4,2017-08-06,2017-08-23
3178,5204,4,2017-08-23,2017-09-08
3178,6658,5,2017-08-14,2017-09-08
3178,6743,4,2017-08-10,2017-09-08
3178,7629,4,2017-08-24,2017-11-16
3178,7904,4,2017-08-24,2017-11-16
3178,7924,5,2017-08-10,2017-11-16
3178,8706,5,2017-08-06,2017-08-24
3178,8785,4,2017-08-06,2017-08-23
3178,9433,5,2017-08-06,2017-08-24
3178,9942,4,2017-08-24,2017-11-16
3178,10238,5,2017-08-06,2017-11-16
3178,10463,4,2017-08-24,2017-11-16
3178,11059,4,2017-08-10,2017-08-24
3178,11858,4,2017-08-24,2017-11-16
3178,12328,4,2017-08-23,2017-09-08
3178,12381,5,2017-08-23,2017-11-16
3179,5319,4,2017-11-14,2017-12-02
3179,8642,4,2017-11-14,2017-12-02
3179,8837,4,2017-11-14,2017-12-02
3179,8964,5,2017-10-27,2017-12-02
3179,9494,5,2017-10-27,2017-12-02
3179,12089,4,2017-11-14,2017-12-02
3179,13045,4,2017-11-14,2017-12-02
3179,13839,4,2017-11-14,2017-12-02
3179,13911,4,2017-11-14,2017-12-02
3180,3186,4,2017-01-11,2017-01-21
3180,3192,5,2017-01-11,2017-01-24
3180,3199,4,2017-01-11,2017-01-24
3180,3275,4,2017-04-26,2017-05-16
3180,3297,5,2017-04-26,2017-07-20
3180,3657,4,2017-04-26,2017-05-16
3180,3703,4,2017-05-12,2017-05-27
3180,3931,4,2017-01-26,2017-03-20
3180,3941,4,2017-01-26,2017-03-20
3180,3979,5,2017-05-07,2017-05-27
3180,3980,4,2017-01-26,2017-03-20
3180,3995,4,2017-05-07,2017-12-08
3180,4036,6,2017-04-26,2017-05-27
3180,4142,4,2017-04-26,2017-05-16
3180,4171,5,2017-05-07,2017-05-27
3180,4178,4,2017-05-07,2017-05-20
3180,4398,5,2017-05-07,2017-05-27
3180,4483,10,2017-02-27,2017-09-01
3180,4711,4,2017-04-26,2017-05-16
3180,4719,4,2017-04-26,2017-05-16
3180,5027,4,2017-05-12,2017-05-27
3180,5547,4,2017-05-12,2017-05-27
3180,5592,5,2017-05-20,2017-10-06
3180,5740,6,2017-04-26,2017-05-27
3180,5742,4,2017-04-26,2017-05-27
3180,6208,6,2017-05-07,2017-09-10
3180,6293,5,2017-05-07,2017-05-27
3180,6475,4,2017-05-07,2017-10-06
3180,7636,4,2017-03-20,2017-05-20
3180,7661,5,2017-03-20,2017-05-27
3180,8121,5,2017-05-07,2017-09-28
3180,9714,4,2017-09-10,2017-10-17
3180,11073,5,2017-07-20,2017-10-06
3180,11812,5,2017-09-01,2017-10-17
3180,12358,5,2017-09-10,2017-12-08
3180,12520,4,2017-09-10,2017-10-17
3181,10043,4,2017-10-02,2017-11-15
3181,11214,4,2017-10-02,2017-11-15
3182,3188,5,2017-01-11,2017-01-31
3182,3193,5,2017-01-11,2017-01-31
3182,3195,5,2017-01-11,2017-01-31
3182,3198,5,2017-01-11,2017-01-31
3184,3208,4,2017-03-16,2017-04-05
3184,3670,4,2017-03-16,2017-04-05
3184,3861,4,2017-03-16,2017-04-05
3184,3937,4,2017-03-16,2017-04-05
3184,3998,4,2017-03-16,2017-04-05
3184,4178,4,2017-02-18,2017-03-20
3184,4205,4,2017-03-16,2017-04-05
3184,4212,4,2017-03-16,2017-04-05
3184,4295,4,2017-03-16,2017-04-05
3184,4300,4,2017-03-16,2017-04-05
3184,4430,4,2017-03-16,2017-04-05
3184,4551,6,2017-02-02,2017-03-20
3184,4552,4,2017-03-16,2017-04-05
3184,4646,4,2017-03-16,2017-04-05
3184,4647,4,2017-03-16,2017-04-05
3184,4903,4,2017-03-16,2017-04-05
3184,4914,4,2017-03-16,2017-04-05
3184,4988,4,2017-03-16,2017-04-05
3184,5025,4,2017-03-16,2017-04-05
3184,5053,4,2017-03-16,2017-04-05
3184,5055,4,2017-03-16,2017-04-05
3184,5356,5,2017-02-14,2017-03-20
3184,5367,6,2017-02-14,2017-04-05
3184,5455,4,2017-03-16,2017-04-05
3184,5467,4,2017-03-16,2017-04-05
3184,6092,4,2017-03-16,2017-04-05
3186,3191,5,2017-01-11,2017-05-16
3186,3192,4,2017-01-11,2017-01-21
3186,7864,4,2017-07-09,2017-08-31
3186,12250,4,2017-08-26,2017-11-19
3187,3618,5,2017-06-15,2017-07-11
3187,4034,5,2017-06-15,2017-07-11
3187,4202,7,2017-06-15,2017-08-25
3187,4451,5,2017-06-15,2017-07-11
3187,4774,6,2017-05-19,2017-07-11
3187,4803,4,2017-07-04,2017-08-25
3187,4820,5,2017-06-15,2017-07-11
3187,5330,5,2017-06-15,2017-07-11
3187,5503,5,2017-06-15,2017-07-11
3187,5522,5,2017-06-15,2017-07-11
3187,6560,6,2017-05-19,2017-07-11
3187,6729,5,2017-06-15,2017-07-11
3187,7209,5,2017-06-15,2017-07-11
3187,7560,5,2017-06-15,2017-07-11
3187,7898,5,2017-06-15,2017-07-11
3187,8260,6,2017-05-19,2017-07-11
3187,8262,6,2017-05-19,2017-07-11
3187,8729,6,2017-05-19,2017-07-11
3187,8793,4,2017-05-19,2017-06-24
3187,9066,5,2017-06-15,2017-07-11
3187,9645,5,2017-06-15,2017-07-11
3187,9699,5,2017-06-15,2017-07-11
3187,9700,5,2017-06-15,2017-07-11
3187,10713,4,2017-06-24,2017-08-24
3187,10720,5,2017-06-24,2017-08-25
3187,10727,4,2017-06-24,2017-09-24
3187,10741,5,2017-06-24,2017-08-25
3187,10753,4,2017-06-24,2017-08-24
3187,10766,5,2017-06-24,2017-08-25
3187,10771,4,2017-06-24,2017-08-25
3187,10780,5,2017-06-24,2017-08-25
3188,3193,5,2017-01-11,2017-01-31
3188,3195,5,2017-01-11,2017-01-31
3188,3198,5,2017-01-11,2017-01-31
3188,3367,4,2017-04-08,2017-05-12
3188,3410,4,2017-01-23,2017-04-08
3188,3421,8,2017-01-23,2017-07-12
3188,3477,7,2017-01-23,2017-05-12
3188,4321,4,2017-04-08,2017-05-12
3188,4339,4,2017-04-12,2017-07-12
3188,4983,4,2017-04-08,2017-05-12
3188,5414,4,2017-04-12,2017-07-12
3188,5450,4,2017-04-12,2017-07-12
3188,6080,4,2017-04-12,2017-07-12
3188,6418,4,2017-04-08,2017-05-12
3188,6447,4,2017-04-08,2017-05-12
3188,7540,4,2017-04-08,2017-05-12
3191,3660,5,2017-07-30,2017-09-04
3191,3896,4,2017-04-08,2017-09-04
3191,4287,5,2017-07-30,2017-09-04
3191,4781,5,2017-08-08,2017-09-21
3191,5287,5,2017-07-30,2017-09-04
3191,5375,4,2017-04-08,2017-09-04
3191,5395,4,2017-08-08,2017-09-04
3191,7187,5,2017-07-30,2017-09-04
3191,7393,4,2017-08-08,2017-09-04
3191,8330,4,2017-07-30,2017-09-21
3191,8873,4,2017-08-10,2017-09-21
3191,8917,5,2017-05-16,2017-08-10
3191,9403,4,2017-07-30,2017-08-17
3191,9557,5,2017-07-30,2017-09-04
3191,10123,4,2017-07-30,2017-08-17
3191,10596,4,2017-08-08,2017-09-04
3191,10731,4,2017-08-08,2017-09-04
3191,10830,4,2017-07-30,2017-08-17
3191,11610,4,2017-08-08,2017-09-04
3191,11808,4,2017-08-08,2017-09-04
3192,3199,5,2017-01-11,2017-01-31
3193,3195,5,2017-01-11,2017-01-31
3193,3198,5,2017-01-11,2017-01-31
3193,3402,4,2017-01-23,2017-04-10
3193,3413,5,2017-01-23,2017-04-16
3193,3414,5,2017-01-23,2017-04-16
3193,3436,6,2017-01-23,2017-04-21
3193,3483,5,2017-01-23,2017-12-06
3193,3491,5,2017-01-23,2017-05-21
3193,4832,4,2017-04-16,2017-05-01
3193,8253,4,2017-04-29,2017-05-29
3194,3206,4,2017-11-08,2017-12-01
3194,5171,4,2017-11-08,2017-12-01
3194,5405,4,2017-11-08,2017-12-01
3194,5632,4,2017-11-08,2017-12-01
3194,6415,4,2017-11-08,2017-12-01
3194,7288,4,2017-11-08,2017-12-01
3194,7710,4,2017-11-08,2017-12-01
3194,7917,4,2017-11-08,2017-12-01
3194,7959,4,2017-11-08,2017-12-01
3194,8258,4,2017-11-08,2017-12-01
3194,8664,4,2017-11-08,2017-12-01
3194,9856,4,2017-11-08,2017-12-01
3194,11099,4,2017-11-08,2017-12-01
3194,11198,4,2017-11-08,2017-12-01
3194,12787,4,2017-11-08,2017-12-01
3194,13620,4,2017-11-08,2017-12-01
3195,3198,6,2017-01-11,2017-04-09
3195,3444,4,2017-01-23,2017-04-09
3195,3471,4,2017-01-23,2017-04-09
3195,3475,4,2017-01-23,2017-04-09
3196,4279,5,2017-04-11,2017-09-25
3196,5942,4,2017-05-25,2017-06-29
3196,7506,5,2017-05-25,2017-09-25
3196,8949,4,2017-05-25,2017-06-29
3196,9704,4,2017-05-25,2017-06-29
3196,9755,4,2017-05-25,2017-06-29
3196,9924,4,2017-05-25,2017-06-29
3196,10104,4,2017-05-25,2017-06-29
3197,3287,4,2017-03-05,2017-08-01
3197,3575,4,2017-03-22,2017-12-01
3197,4393,5,2017-03-05,2017-10-12
3198,3413,4,2017-01-23,2017-12-18
3198,3444,4,2017-01-23,2017-04-09
3198,3471,4,2017-01-23,2017-04-09
3198,3475,4,2017-01-23,2017-04-09
3198,3544,4,2017-08-30,2017-12-18
3198,6261,4,2017-05-27,2017-09-09
3198,6836,4,2017-05-27,2017-09-09
3198,11797,4,2017-08-30,2017-12-18
3201,3245,4,2017-01-11,2017-03-28
3201,3261,6,2017-01-11,2017-06-12
3201,3287,4,2017-01-11,2017-03-28
3201,3297,4,2017-01-11,2017-03-28
3201,3528,4,2017-03-22,2017-06-12
3203,3204,4,2017-01-11,2017-02-23
3203,3209,4,2017-01-11,2017-02-23
3203,3249,4,2017-01-11,2017-02-23
3203,3279,4,2017-01-11,2017-02-23
3203,4317,4,2017-02-06,2017-04-28
3204,3209,5,2017-01-11,2017-04-08
3204,3249,4,2017-01-11,2017-02-23
3204,3279,4,2017-01-11,2017-02-23
3204,3301,4,2017-02-06,2017-04-08
3204,3309,4,2017-02-06,2017-04-08
3204,3367,4,2017-02-06,2017-04-08
3204,3380,4,2017-02-06,2017-04-08
3204,3399,4,2017-02-06,2017-04-08
3205,3208,4,2017-01-11,2017-02-27
3205,3225,5,2017-01-11,2017-03-06
3205,3230,4,2017-01-11,2017-02-27
3205,3266,4,2017-01-11,2017-03-17
3205,3285,5,2017-01-11,2017-03-06
3205,3286,6,2017-01-11,2017-05-17
3205,3295,4,2017-01-11,2017-02-27
3205,3321,4,2017-02-06,2017-03-06
3205,3343,6,2017-02-06,2017-05-17
3205,3685,5,2017-02-22,2017-05-18
3205,3690,4,2017-02-22,2017-05-17
3205,3716,5,2017-02-22,2017-05-18
3205,4091,5,2017-02-06,2017-03-17
3205,4319,6,2017-02-06,2017-05-17
3205,4400,4,2017-02-06,2017-03-06
3205,5122,4,2017-02-22,2017-03-17
3205,5145,4,2017-02-22,2017-03-17
3205,5156,4,2017-02-22,2017-03-17
3205,6656,4,2017-03-17,2017-05-22
3205,8986,4,2017-05-17,2017-06-03
3206,3210,4,2017-01-11,2017-02-26
3206,3271,4,2017-01-11,2017-02-26
3206,3317,4,2017-02-06,2017-04-05
3206,3412,4,2017-02-19,2017-04-13
3206,3709,4,2017-02-19,2017-04-13
3206,4031,5,2017-02-06,2017-04-13
3206,5171,4,2017-11-08,2017-12-01
3206,5405,4,2017-11-08,2017-12-01
3206,5632,4,2017-11-08,2017-12-01
3206,6415,4,2017-11-08,2017-12-01
3206,7288,4,2017-11-08,2017-12-01
3206,7710,4,2017-11-08,2017-12-01
3206,7917,4,2017-11-08,2017-12-01
3206,7959,4,2017-11-08,2017-12-01
3206,8258,4,2017-11-08,2017-12-01
3206,8664,4,2017-11-08,2017-12-01
3206,9856,4,2017-11-08,2017-12-01
3206,11099,4,2017-11-08,2017-12-01
3206,11198,4,2017-11-08,2017-12-01
3206,12787,4,2017-11-08,2017-12-01
3206,13620,4,2017-11-08,2017-12-01
3208,3225,4,2017-01-11,2017-02-27
3208,3230,4,2017-01-11,2017-02-27
3208,3285,4,2017-01-11,2017-02-27
3208,3286,4,2017-01-11,2017-02-27
3208,3295,7,2017-01-11,2017-03-20
3208,3385,6,2017-02-06,2017-03-20
3208,3670,6,2017-02-22,2017-04-05
3208,3861,5,2017-03-16,2017-07-04
3208,3937,4,2017-03-16,2017-04-05
3208,3998,4,2017-03-16,2017-04-05
3208,4082,6,2017-02-06,2017-03-20
3208,4205,4,2017-03-16,2017-04-05
3208,4212,4,2017-03-16,2017-04-05
3208,4295,4,2017-03-16,2017-04-05
3208,4300,4,2017-03-16,2017-04-05
3208,4430,4,2017-03-16,2017-04-05
3208,4552,4,2017-03-16,2017-04-05
3208,4646,4,2017-03-16,2017-04-05
3208,4647,4,2017-03-16,2017-04-05
3208,4903,4,2017-03-16,2017-04-05
3208,4914,4,2017-03-16,2017-04-05
3208,4988,4,2017-03-16,2017-04-05
3208,5025,4,2017-03-16,2017-04-05
3208,5053,4,2017-03-16,2017-04-05
3208,5055,4,2017-03-16,2017-04-05
3208,5367,4,2017-03-16,2017-04-05
3208,5455,4,2017-03-16,2017-04-05
3208,5467,4,2017-03-16,2017-04-05
3208,6092,4,2017-03-16,2017-04-05
3209,3249,4,2017-01-11,2017-02-23
3209,3279,4,2017-01-11,2017-02-23
3209,3301,4,2017-02-06,2017-04-08
3209,3309,4,2017-02-06,2017-04-08
3209,3367,5,2017-02-06,2017-04-12
3209,3380,6,2017-02-06,2017-05-21
3209,3399,4,2017-02-06,2017-04-08
3209,3455,5,2017-02-19,2017-05-21
3209,3635,4,2017-02-23,2017-05-21
3209,5120,4,2017-02-19,2017-04-12
3209,5157,4,2017-02-19,2017-08-15
3210,3271,5,2017-01-11,2017-03-19
3210,3349,4,2017-02-06,2017-03-19
3211,5023,4,2017-03-19,2017-12-22
3214,4363,4,2017-03-03,2017-07-13
3214,4715,4,2017-07-13,2017-08-19
3214,6084,4,2017-07-13,2017-08-19
3214,6350,4,2017-07-04,2017-07-24
3214,7381,4,2017-07-13,2017-08-19
3214,7830,5,2017-07-04,2017-08-18
3214,8112,4,2017-07-09,2017-08-18
3214,8609,4,2017-07-09,2017-08-18
3214,8808,4,2017-07-09,2017-08-18
3214,9300,5,2017-07-09,2017-08-19
3214,10320,5,2017-07-04,2017-08-18
3214,10449,4,2017-07-13,2017-08-19
3214,10465,4,2017-07-13,2017-08-19
3216,5867,5,2017-05-30,2017-07-05
3216,7532,4,2017-04-30,2017-06-10
3216,8024,4,2017-04-30,2017-06-10
3216,8045,6,2017-04-30,2017-07-05
3216,8471,4,2017-04-30,2017-06-10
3216,8662,4,2017-04-30,2017-06-10
3216,9351,4,2017-05-30,2017-06-20
3216,9383,4,2017-05-30,2017-06-20
3216,9575,4,2017-05-30,2017-06-20
3216,9592,4,2017-05-30,2017-06-20
3216,9769,5,2017-05-30,2017-07-05
3216,9951,4,2017-05-30,2017-06-20
3216,9958,4,2017-05-30,2017-06-20
3216,10539,4,2017-06-20,2017-09-06
3216,10640,4,2017-06-10,2017-10-11
3218,4955,4,2017-05-24,2017-12-22
3218,10224,4,2017-10-19,2017-12-22
3220,3238,4,2017-01-11,2017-10-12
3220,3348,4,2017-03-01,2017-05-01
3220,3526,4,2017-09-25,2017-10-12
3220,3528,4,2017-10-03,2017-10-16
3220,3658,4,2017-09-25,2017-10-12
3220,3992,4,2017-10-03,2017-10-16
3220,4247,6,2017-04-25,2017-10-12
3220,4362,4,2017-09-25,2017-10-12
3220,4366,4,2017-04-25,2017-09-25
3220,4389,4,2017-05-21,2017-06-04
3220,4774,5,2017-04-25,2017-10-16
3220,4881,4,2017-04-25,2017-06-04
3220,5043,5,2017-04-25,2017-05-29
3220,5147,4,2017-09-25,2017-10-12
3220,5662,5,2017-04-25,2017-10-12
3220,5805,4,2017-03-01,2017-05-01
3220,5815,5,2017-03-01,2017-09-25
3220,5854,4,2017-03-01,2017-05-01
3220,5876,4,2017-03-01,2017-05-01
3220,6166,4,2017-04-25,2017-10-16
3220,6349,4,2017-04-25,2017-05-21
3220,6506,4,2017-04-25,2017-05-21
3220,6521,4,2017-05-01,2017-10-03
3220,7118,5,2017-06-03,2017-10-07
3220,7200,4,2017-10-03,2017-10-16
3220,7205,4,2017-09-25,2017-10-12
3220,8078,4,2017-05-21,2017-06-04
3220,9064,4,2017-04-30,2017-05-29
3220,9242,4,2017-05-29,2017-10-12
3220,9340,4,2017-05-21,2017-06-04
3220,9363,4,2017-05-21,2017-06-04
3220,9366,4,2017-05-21,2017-06-04
3220,9498,4,2017-06-03,2017-10-03
3220,9707,4,2017-09-25,2017-10-12
3220,10004,5,2017-05-21,2017-09-25
3220,10046,4,2017-05-21,2017-06-04
3220,10054,4,2017-05-21,2017-06-04
3220,10326,4,2017-10-03,2017-10-16
3220,10403,4,2017-09-25,2017-10-12
3220,10880,4,2017-09-25,2017-10-12
3220,12273,4,2017-09-25,2017-10-12
3223,3243,5,2017-01-11,2017-07-26
3223,3367,6,2017-07-17,2017-09-09
3223,3416,4,2017-07-17,2017-07-26
3223,3589,4,2017-03-19,2017-07-23
3223,3837,5,2017-06-26,2017-07-23
3223,4056,5,2017-03-03,2017-07-26
3223,4165,5,2017-05-13,2017-06-28
3223,4170,5,2017-06-26,2017-07-23
3223,4293,4,2017-07-17,2017-07-26
3223,4363,5,2017-03-03,2017-07-26
3223,4606,4,2017-03-19,2017-06-10
3223,4632,4,2017-07-17,2017-07-26
3223,5056,4,2017-07-17,2017-07-26
3223,5081,6,2017-06-10,2017-07-23
3223,5533,5,2017-06-26,2017-07-23
3223,5612,5,2017-05-13,2017-06-28
3223,6113,5,2017-06-26,2017-07-23
3223,6180,4,2017-07-17,2017-07-26
3223,6584,5,2017-05-13,2017-06-28
3223,6827,4,2017-07-17,2017-07-26
3223,7162,4,2017-07-17,2017-07-26
3223,7373,5,2017-06-26,2017-07-23
3223,7747,5,2017-06-26,2017-07-23
3223,7919,4,2017-07-17,2017-07-26
3223,8006,7,2017-06-10,2017-07-26
3223,8257,10,2017-05-13,2017-08-17
3223,8299,4,2017-07-17,2017-07-26
3223,8363,4,2017-07-17,2017-07-26
3223,8519,7,2017-06-10,2017-07-26
3223,8562,6,2017-06-10,2017-07-23
3223,8584,6,2017-06-10,2017-07-23
3223,8596,5,2017-06-26,2017-07-23
3223,8679,5,2017-06-26,2017-07-23
3223,8742,5,2017-05-13,2017-06-28
3223,9049,5,2017-05-13,2017-06-28
3223,9058,5,2017-05-13,2017-06-28
3223,9068,6,2017-06-26,2017-07-26
3223,9271,6,2017-06-10,2017-07-23
3223,9522,6,2017-06-10,2017-07-23
3223,9758,4,2017-07-17,2017-07-26
3223,9777,4,2017-07-17,2017-07-26
3223,9977,4,2017-07-17,2017-07-26
3223,10253,4,2017-07-17,2017-07-26
3223,10497,4,2017-07-17,2017-07-26
3223,10535,4,2017-07-17,2017-07-26
3223,10536,4,2017-07-17,2017-07-26
3223,10661,4,2017-07-17,2017-07-26
3223,10819,4,2017-07-17,2017-07-26
3225,3230,4,2017-01-11,2017-02-27
3225,3285,5,2017-01-11,2017-03-06
3225,3286,5,2017-01-11,2017-03-06
3225,3295,4,2017-01-11,2017-02-27
3225,3321,4,2017-02-06,2017-03-06
3225,3343,4,2017-02-06,2017-03-06
3225,4091,4,2017-02-06,2017-03-06
3225,4319,4,2017-02-06,2017-03-06
3225,4400,4,2017-02-06,2017-03-06
